Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2026-100855,2025-11-16,2025-11-21,Standard Class,Customer_75,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,52830.72,3,0.2,0.0
CA-2026-100856,2026-04-26,2026-04-29,Standard Class,Customer_75,Consumer,India,Lucknow,North,Furniture,Bookcases,Bookcases Product,25881.22,1,0.2,0.0
CA-2026-100857,2025-09-01,2025-09-06,First Class,Customer_175,Consumer,India,Chandigarh,North,Office Supplies,Art,Art Product,24132.75,2,0.05,1809.96
CA-2026-100858,2026-11-15,2026-11-19,Second Class,Customer_154,Corporate,India,Ahmedabad,West,Technology,Laptops,Laptops Product,23247.07,5,0.2,0.0
CA-2026-100859,2025-12-03,2025-12-05,Standard Class,Customer_118,Corporate,India,Mumbai,West,Furniture,Chairs,Chairs Product,34765.55,1,0.05,2607.42
CA-2026-100860,2026-10-01,2026-10-03,Second Class,Customer_95,Consumer,India,Kolkata,East,Furniture,Bookcases,Bookcases Product,56528.26,4,0.05,4239.62
CA-2026-100861,2026-01-07,2026-01-08,Second Class,Customer_100,Home Office,India,Mumbai,West,Furniture,Chairs,Chairs Product,38872.94,2,0.1,1943.65
CA-2026-100862,2026-08-23,2026-08-26,Second Class,Customer_90,Corporate,India,Delhi,North,Office Supplies,Paper,Paper Product,13927.97,2,0.05,1044.6
CA-2026-100863,2026-07-22,2026-07-24,First Class,Customer_71,Corporate,India,Bangalore,South,Office Supplies,Binders,Binders Product,12407.81,3,0.0,1240.78
CA-2026-100864,2026-11-02,2026-11-03,Standard Class,Customer_88,Home Office,India,Hyderabad,South,Office Supplies,Storage,Storage Product,31988.64,3,0.1,1599.43
CA-2026-100865,2026-10-01,2026-10-05,First Class,Customer_273,Corporate,India,Mumbai,West,Office Supplies,Paper,Paper Product,61802.35,2,0.05,4635.18
CA-2026-100866,2026-12-13,2026-12-16,Standard Class,Customer_97,Home Office,India,Hyderabad,South,Technology,Accessories,Accessories Product,68391.01,2,0.0,6839.1
CA-2026-100867,2025-10-29,2025-10-31,Standard Class,Customer_300,Corporate,India,Hyderabad,South,Office Supplies,Binders,Binders Product,44099.19,3,0.05,3307.44
CA-2026-100868,2025-08-03,2025-08-04,Standard Class,Customer_261,Corporate,India,Ahmedabad,West,Technology,Laptops,Laptops Product,4634.63,5,0.15,115.87
CA-2026-100869,2026-05-26,2026-05-31,Standard Class,Customer_254,Corporate,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,49902.83,5,0.15,1247.57
CA-2026-100870,2025-10-02,2025-10-07,First Class,Customer_232,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,45516.63,2,0.05,3413.75
CA-2026-100871,2026-02-10,2026-02-12,Standard Class,Customer_44,Consumer,India,Pune,West,Furniture,Furnishings,Furnishings Product,40038.79,3,0.1,2001.94
CA-2026-100872,2025-03-28,2025-03-31,Standard Class,Customer_173,Corporate,India,Ahmedabad,West,Technology,Accessories,Accessories Product,16189.41,1,0.15,404.74
CA-2026-100873,2026-04-07,2026-04-11,Second Class,Customer_13,Consumer,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,56334.86,3,0.1,2816.74
CA-2026-100874,2026-03-29,2026-03-31,Standard Class,Customer_263,Home Office,India,Pune,West,Technology,Phones,Phones Product,25200.6,1,0.1,1260.03
CA-2026-100875,2026-10-22,2026-10-23,Standard Class,Customer_103,Corporate,India,Pune,West,Office Supplies,Binders,Binders Product,8389.29,3,0.0,838.93
CA-2026-100876,2025-07-21,2025-07-24,Standard Class,Customer_279,Corporate,India,Pune,West,Furniture,Bookcases,Bookcases Product,13425.91,5,0.05,1006.94
CA-2026-100877,2025-01-09,2025-01-12,Second Class,Customer_263,Consumer,India,Pune,West,Furniture,Furnishings,Furnishings Product,66212.47,5,0.0,6621.25
CA-2026-100878,2026-02-12,2026-02-14,Standard Class,Customer_283,Corporate,India,Kolkata,East,Technology,Laptops,Laptops Product,14770.26,2,0.2,0.0
CA-2026-100879,2026-04-18,2026-04-21,Second Class,Customer_231,Home Office,India,Mumbai,West,Furniture,Tables,Tables Product,30072.63,4,0.05,2255.45
CA-2026-100880,2025-01-31,2025-02-03,Standard Class,Customer_182,Corporate,India,Bangalore,South,Technology,Phones,Phones Product,21459.48,1,0.15,536.49
CA-2026-100881,2025-08-19,2025-08-23,Second Class,Customer_12,Home Office,India,Jaipur,North,Technology,Accessories,Accessories Product,53422.63,5,0.1,2671.13
CA-2026-100882,2025-02-02,2025-02-04,First Class,Customer_274,Corporate,India,Bangalore,South,Furniture,Furnishings,Furnishings Product,68614.03,2,0.15,1715.35
CA-2026-100883,2025-07-12,2025-07-16,First Class,Customer_54,Home Office,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,44766.33,3,0.0,4476.63
CA-2026-100884,2026-07-21,2026-07-23,First Class,Customer_198,Corporate,India,Delhi,North,Technology,Laptops,Laptops Product,34254.07,2,0.05,2569.06
CA-2026-100885,2025-07-30,2025-08-01,Standard Class,Customer_6,Consumer,India,Pune,West,Technology,Laptops,Laptops Product,4991.56,1,0.1,249.58
CA-2026-100886,2025-12-01,2025-12-05,Standard Class,Customer_36,Corporate,India,Jaipur,North,Office Supplies,Binders,Binders Product,9126.72,4,0.15,228.17
CA-2026-100887,2025-07-31,2025-08-02,Standard Class,Customer_295,Corporate,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,57270.94,4,0.05,4295.32
CA-2026-100888,2026-08-25,2026-08-27,First Class,Customer_229,Consumer,India,Chandigarh,North,Technology,Laptops,Laptops Product,32181.05,2,0.0,3218.11
CA-2026-100889,2026-02-13,2026-02-18,Second Class,Customer_295,Consumer,India,Kolkata,East,Technology,Accessories,Accessories Product,63730.15,4,0.15,1593.25
CA-2026-100890,2025-04-04,2025-04-07,First Class,Customer_92,Home Office,India,Ahmedabad,West,Furniture,Bookcases,Bookcases Product,27437.22,2,0.15,685.93
CA-2026-100891,2026-03-19,2026-03-23,Standard Class,Customer_23,Consumer,India,Jaipur,North,Technology,Phones,Phones Product,48926.69,1,0.15,1223.17
CA-2026-100892,2025-06-11,2025-06-14,Second Class,Customer_284,Consumer,India,Chandigarh,North,Furniture,Chairs,Chairs Product,48893.28,2,0.15,1222.33
CA-2026-100893,2026-01-13,2026-01-14,First Class,Customer_260,Consumer,India,Mumbai,West,Technology,Accessories,Accessories Product,28765.72,2,0.1,1438.29
CA-2026-100894,2026-04-19,2026-04-20,Second Class,Customer_205,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,47325.98,4,0.15,1183.15
CA-2026-100895,2026-02-11,2026-02-12,Standard Class,Customer_238,Corporate,India,Delhi,North,Furniture,Chairs,Chairs Product,49666.06,2,0.1,2483.3
CA-2026-100896,2026-04-18,2026-04-19,Second Class,Customer_143,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,17036.32,4,0.05,1277.72
CA-2026-100897,2025-06-24,2025-06-25,First Class,Customer_40,Home Office,India,Lucknow,North,Office Supplies,Paper,Paper Product,20660.71,5,0.15,516.52
CA-2026-100898,2025-01-12,2025-01-15,First Class,Customer_227,Home Office,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,12538.02,1,0.2,0.0
CA-2026-100899,2025-02-18,2025-02-23,First Class,Customer_194,Consumer,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,31134.67,5,0.0,3113.47
CA-2026-100900,2025-09-13,2025-09-16,Second Class,Customer_99,Home Office,India,Kolkata,East,Office Supplies,Binders,Binders Product,1221.09,1,0.0,122.11
CA-2026-100901,2026-11-17,2026-11-18,Standard Class,Customer_56,Corporate,India,Kolkata,East,Office Supplies,Paper,Paper Product,50708.4,1,0.15,1267.71
CA-2026-100902,2025-11-27,2025-12-02,First Class,Customer_119,Consumer,India,Kolkata,East,Technology,Phones,Phones Product,65409.48,4,0.15,1635.24
CA-2026-100903,2025-04-19,2025-04-22,Second Class,Customer_109,Corporate,India,Hyderabad,South,Office Supplies,Binders,Binders Product,28209.55,3,0.0,2820.95
CA-2026-100904,2025-08-14,2025-08-15,Second Class,Customer_155,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,25891.7,1,0.05,1941.88
CA-2026-100905,2026-05-27,2026-05-28,Second Class,Customer_199,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,17710.62,1,0.2,0.0
CA-2026-100906,2026-12-12,2026-12-14,Second Class,Customer_10,Home Office,India,Hyderabad,South,Office Supplies,Storage,Storage Product,68463.71,4,0.0,6846.37
CA-2026-100907,2026-08-23,2026-08-27,Standard Class,Customer_7,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,51952.79,5,0.2,0.0
CA-2026-100908,2025-01-22,2025-01-27,First Class,Customer_31,Consumer,India,Mumbai,West,Furniture,Tables,Tables Product,51680.14,2,0.2,0.0
CA-2026-100909,2026-01-19,2026-01-23,Standard Class,Customer_228,Home Office,India,Pune,West,Office Supplies,Paper,Paper Product,26364.78,1,0.05,1977.36
CA-2026-100910,2025-12-03,2025-12-05,First Class,Customer_118,Home Office,India,Pune,West,Furniture,Chairs,Chairs Product,36509.01,4,0.1,1825.45
CA-2026-100911,2025-12-06,2025-12-09,Standard Class,Customer_196,Home Office,India,Kolkata,East,Office Supplies,Binders,Binders Product,63473.58,2,0.05,4760.52
CA-2026-100912,2025-11-26,2025-11-28,First Class,Customer_27,Home Office,India,Ahmedabad,West,Technology,Phones,Phones Product,4616.72,4,0.0,461.67
CA-2026-100913,2025-05-25,2025-05-27,Standard Class,Customer_41,Corporate,India,Bangalore,South,Office Supplies,Paper,Paper Product,41524.88,2,0.05,3114.37
CA-2026-100914,2026-04-24,2026-04-27,First Class,Customer_156,Corporate,India,Bangalore,South,Technology,Phones,Phones Product,17220.25,2,0.2,0.0
CA-2026-100915,2026-08-14,2026-08-18,Second Class,Customer_86,Corporate,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,5693.12,3,0.15,142.33
CA-2026-100916,2026-03-28,2026-04-01,First Class,Customer_196,Corporate,India,Chandigarh,North,Technology,Laptops,Laptops Product,30396.79,2,0.15,759.92
CA-2026-100917,2025-03-27,2025-03-30,Second Class,Customer_238,Corporate,India,Lucknow,North,Technology,Phones,Phones Product,38744.36,2,0.1,1937.22
CA-2026-100918,2026-04-10,2026-04-13,Standard Class,Customer_241,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,33711.02,3,0.05,2528.33
CA-2026-100919,2025-06-08,2025-06-10,Standard Class,Customer_192,Corporate,India,Delhi,North,Office Supplies,Storage,Storage Product,34452.61,4,0.15,861.32
CA-2026-100920,2026-05-17,2026-05-20,Standard Class,Customer_84,Consumer,India,Lucknow,North,Office Supplies,Art,Art Product,61961.47,1,0.15,1549.04
CA-2026-100921,2026-03-23,2026-03-26,Standard Class,Customer_198,Corporate,India,Hyderabad,South,Technology,Laptops,Laptops Product,34254.67,3,0.0,3425.47
CA-2026-100922,2025-09-10,2025-09-12,Second Class,Customer_234,Home Office,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,44203.59,1,0.05,3315.27
CA-2026-100923,2025-05-31,2025-06-03,First Class,Customer_48,Home Office,India,Kolkata,East,Technology,Laptops,Laptops Product,66629.3,2,0.0,6662.93
CA-2026-100924,2026-12-30,2027-01-03,First Class,Customer_217,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,68192.78,1,0.2,0.0
CA-2026-100925,2026-03-14,2026-03-17,Second Class,Customer_211,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,46128.18,4,0.2,0.0
CA-2026-100926,2025-04-02,2025-04-03,Standard Class,Customer_158,Consumer,India,Lucknow,North,Furniture,Tables,Tables Product,18904.59,2,0.15,472.61
CA-2026-100927,2025-06-22,2025-06-26,Second Class,Customer_148,Home Office,India,Delhi,North,Office Supplies,Binders,Binders Product,54184.68,4,0.2,0.0
CA-2026-100928,2026-03-18,2026-03-20,First Class,Customer_258,Consumer,India,Bangalore,South,Furniture,Tables,Tables Product,49312.9,2,0.15,1232.82
CA-2026-100929,2026-04-07,2026-04-12,Second Class,Customer_210,Corporate,India,Kolkata,East,Office Supplies,Paper,Paper Product,4222.85,2,0.05,316.71
CA-2026-100930,2026-10-04,2026-10-09,First Class,Customer_142,Consumer,India,Mumbai,West,Technology,Phones,Phones Product,5678.71,1,0.15,141.97
CA-2026-100931,2025-12-17,2025-12-18,First Class,Customer_137,Consumer,India,Lucknow,North,Office Supplies,Art,Art Product,34015.09,1,0.0,3401.51
CA-2026-100932,2026-11-13,2026-11-18,Standard Class,Customer_267,Corporate,India,Delhi,North,Office Supplies,Paper,Paper Product,36611.18,1,0.15,915.28
CA-2026-100933,2026-05-13,2026-05-17,First Class,Customer_185,Home Office,India,Hyderabad,South,Technology,Accessories,Accessories Product,23624.86,3,0.1,1181.24
CA-2026-100934,2026-02-13,2026-02-17,Second Class,Customer_206,Home Office,India,Lucknow,North,Office Supplies,Storage,Storage Product,61128.11,1,0.0,6112.81
CA-2026-100935,2025-05-23,2025-05-24,Second Class,Customer_244,Home Office,India,Lucknow,North,Office Supplies,Storage,Storage Product,66579.23,2,0.1,3328.96
CA-2026-100936,2026-02-28,2026-03-02,Standard Class,Customer_167,Home Office,India,Delhi,North,Technology,Accessories,Accessories Product,1262.46,3,0.0,126.25
CA-2026-100937,2026-03-31,2026-04-02,Second Class,Customer_244,Home Office,India,Lucknow,North,Furniture,Furnishings,Furnishings Product,51770.4,1,0.1,2588.52
CA-2026-100938,2026-12-18,2026-12-19,Standard Class,Customer_259,Consumer,India,Jaipur,North,Furniture,Tables,Tables Product,49864.74,5,0.2,0.0
CA-2026-100939,2025-05-11,2025-05-15,Second Class,Customer_277,Consumer,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,11846.89,4,0.0,1184.69
CA-2026-100940,2025-09-07,2025-09-09,First Class,Customer_168,Corporate,India,Bangalore,South,Technology,Laptops,Laptops Product,6351.28,4,0.0,635.13
CA-2026-100941,2025-10-15,2025-10-17,Standard Class,Customer_252,Consumer,India,Pune,West,Technology,Accessories,Accessories Product,66610.12,1,0.05,4995.76
CA-2026-100942,2026-12-10,2026-12-13,Standard Class,Customer_196,Home Office,India,Kolkata,East,Technology,Laptops,Laptops Product,4620.23,3,0.15,115.51
CA-2026-100943,2026-10-20,2026-10-25,First Class,Customer_46,Corporate,India,Jaipur,North,Office Supplies,Paper,Paper Product,18210.67,3,0.0,1821.07
CA-2026-100944,2026-08-30,2026-09-01,Standard Class,Customer_1,Corporate,India,Mumbai,West,Technology,Accessories,Accessories Product,9006.48,3,0.15,225.16
CA-2026-100945,2025-03-05,2025-03-10,Standard Class,Customer_65,Home Office,India,Chandigarh,North,Office Supplies,Art,Art Product,68591.48,3,0.1,3429.57
CA-2026-100946,2026-11-11,2026-11-16,Second Class,Customer_75,Corporate,India,Lucknow,North,Office Supplies,Binders,Binders Product,27732.34,5,0.15,693.31
CA-2026-100947,2025-08-13,2025-08-17,Second Class,Customer_159,Home Office,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,10296.36,1,0.2,0.0
CA-2026-100948,2026-12-07,2026-12-08,Second Class,Customer_193,Consumer,India,Pune,West,Technology,Laptops,Laptops Product,33531.96,2,0.15,838.3
CA-2026-100949,2025-12-08,2025-12-10,Second Class,Customer_201,Corporate,India,Kolkata,East,Technology,Phones,Phones Product,49058.48,1,0.05,3679.39
CA-2026-100950,2026-11-07,2026-11-09,Second Class,Customer_201,Consumer,India,Delhi,North,Technology,Accessories,Accessories Product,23684.97,4,0.1,1184.25
CA-2026-100951,2026-06-25,2026-06-28,First Class,Customer_68,Corporate,India,Pune,West,Technology,Phones,Phones Product,49107.5,5,0.15,1227.69
CA-2026-100952,2026-08-18,2026-08-19,Second Class,Customer_75,Consumer,India,Pune,West,Furniture,Tables,Tables Product,40443.3,4,0.15,1011.08
CA-2026-100953,2025-08-12,2025-08-14,Second Class,Customer_87,Consumer,India,Delhi,North,Furniture,Chairs,Chairs Product,47514.41,2,0.15,1187.86
CA-2026-100954,2025-04-09,2025-04-12,Standard Class,Customer_223,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,8302.54,5,0.1,415.13
CA-2026-100955,2026-10-05,2026-10-09,Standard Class,Customer_89,Home Office,India,Kolkata,East,Office Supplies,Binders,Binders Product,16935.79,4,0.1,846.79
CA-2026-100956,2026-01-20,2026-01-21,First Class,Customer_62,Consumer,India,Ahmedabad,West,Technology,Accessories,Accessories Product,19337.6,4,0.1,966.88
CA-2026-100957,2025-03-26,2025-03-27,Standard Class,Customer_294,Home Office,India,Ahmedabad,West,Technology,Laptops,Laptops Product,63602.64,2,0.0,6360.26
CA-2026-100958,2026-05-07,2026-05-10,Standard Class,Customer_65,Consumer,India,Mumbai,West,Technology,Phones,Phones Product,26938.8,4,0.1,1346.94
CA-2026-100959,2025-11-30,2025-12-01,Standard Class,Customer_275,Home Office,India,Chandigarh,North,Office Supplies,Art,Art Product,56919.47,1,0.15,1422.99
CA-2026-100960,2026-05-16,2026-05-17,Standard Class,Customer_61,Consumer,India,Chandigarh,North,Technology,Laptops,Laptops Product,49991.06,1,0.05,3749.33
CA-2026-100961,2026-09-06,2026-09-08,First Class,Customer_295,Consumer,India,Delhi,North,Technology,Accessories,Accessories Product,56055.86,1,0.0,5605.59
CA-2026-100962,2026-10-31,2026-11-02,First Class,Customer_260,Corporate,India,Mumbai,West,Technology,Accessories,Accessories Product,59616.36,1,0.0,5961.64
CA-2026-100963,2026-01-08,2026-01-13,Second Class,Customer_274,Corporate,India,Bangalore,South,Furniture,Chairs,Chairs Product,17458.76,1,0.2,0.0
CA-2026-100964,2025-05-24,2025-05-29,Standard Class,Customer_262,Consumer,India,Ahmedabad,West,Technology,Accessories,Accessories Product,36634.37,3,0.2,0.0
CA-2026-100965,2026-12-06,2026-12-07,First Class,Customer_283,Consumer,India,Delhi,North,Office Supplies,Binders,Binders Product,13246.35,3,0.05,993.48
CA-2026-100966,2026-08-29,2026-09-01,Second Class,Customer_84,Corporate,India,Pune,West,Office Supplies,Art,Art Product,5297.74,3,0.1,264.89
CA-2026-100967,2026-04-13,2026-04-14,First Class,Customer_37,Home Office,India,Pune,West,Technology,Accessories,Accessories Product,65819.93,2,0.2,0.0
CA-2026-100968,2025-10-03,2025-10-05,First Class,Customer_215,Consumer,India,Hyderabad,South,Technology,Laptops,Laptops Product,45379.2,5,0.2,0.0
CA-2026-100969,2025-11-20,2025-11-24,First Class,Customer_281,Corporate,India,Jaipur,North,Office Supplies,Paper,Paper Product,5518.97,1,0.2,0.0
CA-2026-100970,2025-03-09,2025-03-12,Second Class,Customer_6,Consumer,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,54487.16,2,0.05,4086.54
CA-2026-100971,2026-01-22,2026-01-24,Second Class,Customer_49,Home Office,India,Jaipur,North,Office Supplies,Binders,Binders Product,12383.62,3,0.2,0.0
CA-2026-100972,2025-12-24,2025-12-29,Second Class,Customer_200,Consumer,India,Pune,West,Technology,Accessories,Accessories Product,42561.94,1,0.05,3192.15
CA-2026-100973,2025-12-20,2025-12-25,First Class,Customer_263,Home Office,India,Chandigarh,North,Technology,Accessories,Accessories Product,33432.64,2,0.1,1671.63
CA-2026-100974,2025-06-09,2025-06-11,Standard Class,Customer_215,Home Office,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,3795.24,3,0.05,284.64
CA-2026-100975,2026-04-14,2026-04-16,Standard Class,Customer_118,Corporate,India,Ahmedabad,West,Furniture,Furnishings,Furnishings Product,35205.82,3,0.15,880.15
CA-2026-100976,2026-10-13,2026-10-14,Standard Class,Customer_123,Consumer,India,Pune,West,Furniture,Bookcases,Bookcases Product,59182.67,1,0.0,5918.27
CA-2026-100977,2025-06-19,2025-06-24,Second Class,Customer_261,Home Office,India,Delhi,North,Office Supplies,Storage,Storage Product,38835.77,4,0.0,3883.58
CA-2026-100978,2025-05-20,2025-05-24,Second Class,Customer_8,Home Office,India,Ahmedabad,West,Technology,Laptops,Laptops Product,69857.01,5,0.0,6985.7
CA-2026-100979,2025-07-14,2025-07-15,Standard Class,Customer_22,Home Office,India,Jaipur,North,Technology,Laptops,Laptops Product,52501.79,2,0.2,0.0
CA-2026-100980,2026-04-05,2026-04-07,Second Class,Customer_27,Corporate,India,Chandigarh,North,Office Supplies,Paper,Paper Product,5351.05,2,0.2,0.0
CA-2026-100981,2026-05-23,2026-05-27,First Class,Customer_149,Corporate,India,Bangalore,South,Furniture,Chairs,Chairs Product,23723.31,2,0.2,0.0
CA-2026-100982,2026-05-10,2026-05-13,First Class,Customer_157,Home Office,India,Pune,West,Office Supplies,Binders,Binders Product,51688.0,5,0.15,1292.2
CA-2026-100983,2026-06-12,2026-06-13,Second Class,Customer_169,Corporate,India,Ahmedabad,West,Technology,Accessories,Accessories Product,4119.02,1,0.2,0.0
CA-2026-100984,2025-12-29,2025-12-30,Second Class,Customer_252,Consumer,India,Delhi,North,Furniture,Tables,Tables Product,28204.56,1,0.0,2820.46
CA-2026-100985,2025-03-28,2025-04-02,First Class,Customer_129,Consumer,India,Chandigarh,North,Office Supplies,Art,Art Product,8756.6,4,0.0,875.66
CA-2026-100986,2026-04-27,2026-05-01,Second Class,Customer_56,Corporate,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,30041.07,2,0.2,0.0
CA-2026-100987,2026-11-04,2026-11-08,Standard Class,Customer_102,Consumer,India,Bangalore,South,Office Supplies,Storage,Storage Product,52321.67,1,0.1,2616.08
CA-2026-100988,2025-07-14,2025-07-17,First Class,Customer_102,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,29531.8,3,0.0,2953.18
CA-2026-100989,2026-11-13,2026-11-16,Second Class,Customer_257,Home Office,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,38553.64,2,0.1,1927.68
CA-2026-100990,2026-02-03,2026-02-05,First Class,Customer_122,Consumer,India,Mumbai,West,Office Supplies,Binders,Binders Product,8916.04,3,0.2,0.0
CA-2026-100991,2026-11-26,2026-11-29,Second Class,Customer_249,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,661.22,4,0.1,33.06
CA-2026-100992,2026-03-16,2026-03-18,Standard Class,Customer_127,Home Office,India,Lucknow,North,Office Supplies,Paper,Paper Product,17537.73,1,0.1,876.89
CA-2026-100993,2026-03-16,2026-03-18,First Class,Customer_97,Home Office,India,Ahmedabad,West,Technology,Phones,Phones Product,49110.03,5,0.2,0.0
CA-2026-100994,2026-10-07,2026-10-09,First Class,Customer_219,Consumer,India,Kolkata,East,Office Supplies,Paper,Paper Product,28149.69,3,0.05,2111.23
CA-2026-100995,2026-09-24,2026-09-26,First Class,Customer_173,Corporate,India,Mumbai,West,Office Supplies,Art,Art Product,28570.07,3,0.05,2142.76
CA-2026-100996,2026-05-06,2026-05-07,Second Class,Customer_180,Home Office,India,Chandigarh,North,Furniture,Chairs,Chairs Product,21369.87,3,0.1,1068.49
CA-2026-100997,2026-03-05,2026-03-07,First Class,Customer_147,Corporate,India,Hyderabad,South,Office Supplies,Paper,Paper Product,2958.15,1,0.1,147.91
CA-2026-100998,2025-10-14,2025-10-19,Second Class,Customer_156,Consumer,India,Mumbai,West,Furniture,Tables,Tables Product,17733.19,4,0.1,886.66
CA-2026-100999,2025-04-10,2025-04-11,Standard Class,Customer_191,Consumer,India,Chandigarh,North,Office Supplies,Storage,Storage Product,25303.75,3,0.2,0.0
